From src:'1'	To src:'3'
CHEMBL358866	197
CHEMBL70565	G6O
CHEMBL551505	2XS
CHEMBL2023524	EUY
CHEMBL4228950	9BN
CHEMBL1230416	5IN
CHEMBL207788	N12
CHEMBL2151572	I33
CHEMBL4068861	A3Q
CHEMBL398755	ZZT
CHEMBL372832	B21
CHEMBL3355185	TW5
CHEMBL108925	NK
CHEMBL499	TIM
CHEMBL3393333	50D
CHEMBL1673067	Q03
CHEMBL153813	BLN
CHEMBL3220708	ERB
CHEMBL101892	SGV
CHEMBL3920431	0VG
CHEMBL154	NPS
CHEMBL224867	TCH
CHEMBL109227	BDB
CHEMBL3121342	1ML
CHEMBL4564430	J9E
CHEMBL87647	185
CHEMBL407391	42C
CHEMBL448685	KRS
CHEMBL3250647	U4P
CHEMBL1234834	NSA
CHEMBL3774931	5NQ
CHEMBL30014	DIE
CHEMBL2041077	D1F
CHEMBL3353348	631
CHEMBL2393130	1K0
CHEMBL234432	GCS
CHEMBL4206812	E92
CHEMBL3759201	8WC
CHEMBL4297442	TD2
CHEMBL388154	UD1
CHEMBL298827	TIO
CHEMBL1233024	GG5
CHEMBL4064181	4LW
CHEMBL1171277	ZH1
CHEMBL3809656	5OE
CHEMBL4568622	47J
CHEMBL164868	E1Z
CHEMBL1084102	BHP
CHEMBL428462	GVP
CHEMBL3416205	LCD
CHEMBL14688	MOH
CHEMBL14152	EEE
CHEMBL195094	XUL
CHEMBL242948	8V0
CHEMBL4575227	KYM
CHEMBL214393	U5P
CHEMBL214393	U
CHEMBL2178134	A0T
CHEMBL178090	D3G
CHEMBL3752054	QS5
CHEMBL507361	4BM
CHEMBL3414628	6D6
CHEMBL4453878	63B
CHEMBL1615280	WWV
CHEMBL1970784	KC5
CHEMBL232942	2O7
CHEMBL4062164	P94
CHEMBL1077979	1FM
CHEMBL24261	BOW
CHEMBL4461841	JCD
CHEMBL1205452	NDD
CHEMBL495709	K51
CHEMBL1163060	WSA
CHEMBL2270128	NNQ
CHEMBL4544243	KRD
CHEMBL6246	REF
CHEMBL3916268	C3Z
CHEMBL1098240	LU7
CHEMBL176058	888
CHEMBL4068067	NIH
CHEMBL3771046	Q9V
CHEMBL4460840	LFF
CHEMBL4447360	Z3A
CHEMBL70176	WAY
CHEMBL1170126	YVQ
CHEMBL3786701	T2C
CHEMBL3965046	SOF
CHEMBL3344387	A6K
CHEMBL1606123	N3M
CHEMBL4436743	XMS
CHEMBL2171184	A3N
CHEMBL560537	33N
CHEMBL2030376	WUL
CHEMBL4471315	KEH
CHEMBL131719	NU3
CHEMBL3890847	1VX
CHEMBL4278211	9E1
CHEMBL550175	33T
CHEMBL212953	1N8
CHEMBL3900166	70D
CHEMBL4080650	9Y1
CHEMBL1915520	5IO
CHEMBL4087770	8G1
CHEMBL4226338	64M
CHEMBL14882	APZ
CHEMBL328827	TQ6
CHEMBL1910888	NX3
CHEMBL2172637	0TZ
CHEMBL1938454	XOC
CHEMBL479960	4BG
CHEMBL279816	TCV
CHEMBL1164065	CNU
CHEMBL1231132	AZX
CHEMBL4539250	VVG
CHEMBL2312185	T3C
CHEMBL2181880	0KN
CHEMBL4531334	JWN
CHEMBL354676	BSU
CHEMBL3354056	KG5
CHEMBL3818285	5QY
CHEMBL2042135	GGY
CHEMBL1233747	JK1
CHEMBL2103869	SXI
CHEMBL4279720	G54
CHEMBL2349362	1A9
CHEMBL1520	VDN
CHEMBL337825	F5X
CHEMBL16312	A63
CHEMBL3990145	6VU
CHEMBL3627864	4M1
CHEMBL233992	ME5
CHEMBL322719	PIV
CHEMBL32823	AA7
CHEMBL1162041	HP8
CHEMBL2171450	484
CHEMBL1076347	9EG
CHEMBL41873	PGL
CHEMBL515	CBL
CHEMBL1089968	BO1
CHEMBL3735045	4YW
CHEMBL4554938	5BS
CHEMBL4286620	D3B
CHEMBL1453317	DE3
CHEMBL479207	DRJ
CHEMBL2159536	44F
CHEMBL1171433	PMS
CHEMBL3798030	4ZZ
CHEMBL406974	GSL
CHEMBL1094304	CK9
CHEMBL51989	C22
CHEMBL571234	GJW
CHEMBL429736	NU2
CHEMBL1909991	KXA
CHEMBL494283	5BD
CHEMBL1088751	I45
CHEMBL1230841	AE3
CHEMBL1160571	PPV
CHEMBL3087498	AW2
CHEMBL2069803	SZ2
CHEMBL576387	LXG
CHEMBL1256031	MBY
CHEMBL22876	FQ7
CHEMBL379692	C4M
CHEMBL565451	Q88
CHEMBL113690	PU3
CHEMBL3752151	LS8
CHEMBL1968515	30G
CHEMBL4227006	AUN
CHEMBL569412	1SD
CHEMBL3990456	9DB
CHEMBL4593051	KZP
CHEMBL1231469	BRY
CHEMBL490961	LOI
CHEMBL3989267	8M5
CHEMBL3623902	G0W
CHEMBL472620	N61
CHEMBL434025	CP4
CHEMBL1157	0L1
CHEMBL1181174	LG1
CHEMBL4529278	JLB
CHEMBL3099581	1UG
CHEMBL2146901	9HF
CHEMBL3770889	69V
CHEMBL1234613	NAJ
CHEMBL1234613	NAD
CHEMBL3310895	M8P
CHEMBL282146	RSS
CHEMBL1221922	EV3
CHEMBL1331627	JNZ
CHEMBL1208155	F5O
CHEMBL4070212	8R8
CHEMBL270527	ZEN
CHEMBL4457901	Q0D
CHEMBL215344	760
CHEMBL4086163	OGS
CHEMBL1160559	QNC
CHEMBL479032	PDZ
CHEMBL566812	D3T
CHEMBL462170	839
CHEMBL58343	AG2
CHEMBL1235242	PFF
CHEMBL64560	5KX
CHEMBL1198650	49U
CHEMBL1179	GJZ
CHEMBL4095421	6V3
CHEMBL190201	PFP
CHEMBL398346	2EQ
CHEMBL4542555	NQK
CHEMBL1323	017
CHEMBL4084332	W80
CHEMBL4470498	Q1G
CHEMBL2431816	5TF
CHEMBL4474855	L9P
CHEMBL1232492	EEG
CHEMBL220346	8IP
CHEMBL1095447	P36
CHEMBL2322228	82V
CHEMBL71733	8GC
CHEMBL4546066	TLE
CHEMBL4087272	4I8
CHEMBL3142429	2Y3
CHEMBL3344089	3JJ
CHEMBL572081	842
CHEMBL17551	70S
CHEMBL17551	8H4
CHEMBL3286810	6YL
CHEMBL1276421	7A9
CHEMBL190451	VZ4
CHEMBL1235570	QNO
CHEMBL374699	DCM
CHEMBL374699	DC
CHEMBL2159513	415
CHEMBL2347960	KJV
CHEMBL1717544	PO6
CHEMBL1645118	0LM
CHEMBL2087076	V04
CHEMBL3753020	OTM
CHEMBL44	GEN
CHEMBL4457675	KE5
CHEMBL3613796	0NE
CHEMBL480329	3AT
CHEMBL1210359	AA9
CHEMBL376044	RNA
CHEMBL3990818	W7P
CHEMBL364811	DFY
CHEMBL2331826	CJC
CHEMBL160333	2RF
CHEMBL176602	S27
CHEMBL2347211	C6U
CHEMBL79993	ZPR
CHEMBL1400038	LWD
CHEMBL3356536	TJH
CHEMBL4096158	ZH7
CHEMBL3359262	3W7
CHEMBL4093989	8BV
CHEMBL1233930	L34
CHEMBL1233930	LUD
CHEMBL1230804	ACF
CHEMBL182262	O9T
CHEMBL4471573	6G3
CHEMBL2220486	3ZC
CHEMBL2062803	88A
CHEMBL593034	3EJ
CHEMBL259084	ZZL
CHEMBL3786715	OKE
CHEMBL281795	RRS
CHEMBL333448	JZF
CHEMBL1233803	K53
CHEMBL600764	71Q
CHEMBL594123	YZE
CHEMBL3916243	H3C
CHEMBL4472649	Q0M
CHEMBL4173880	IQQ
CHEMBL3577962	9RX
CHEMBL2414070	X0Q
CHEMBL64925	LDZ
CHEMBL595149	RO8
CHEMBL554	FMM
CHEMBL1162340	8X1
CHEMBL1221517	E4L
CHEMBL3263696	39K
CHEMBL4524356	P5V
CHEMBL3673194	74B
CHEMBL3260358	2P1
CHEMBL3330171	IEO
CHEMBL200849	YE6
CHEMBL392369	4C5
CHEMBL13486	47X
CHEMBL4580996	KUB
CHEMBL1092830	FRS
CHEMBL4449644	M57
CHEMBL3580759	4CE
CHEMBL121388	CWD
CHEMBL1751	DGX
CHEMBL4084541	6T7
CHEMBL426717	32P
CHEMBL461324	PM7
CHEMBL507472	LN5
CHEMBL271591	UN4
CHEMBL3425867	49J
CHEMBL4090107	7HG
CHEMBL593603	D14
CHEMBL44884	95E
CHEMBL4087915	1FB
CHEMBL3753410	36Z
CHEMBL3827618	F45
CHEMBL78794	791
CHEMBL3774747	5U8
CHEMBL504459	NGM
CHEMBL2326886	1FF
CHEMBL371457	190
CHEMBL4447340	OGJ
CHEMBL3338060	3LZ
CHEMBL596234	71C
CHEMBL1236682	VRA
CHEMBL1836848	58V
CHEMBL3628246	36N
CHEMBL267099	TBN
CHEMBL1078442	HJJ
CHEMBL6367	GPI
CHEMBL245019	MZR
CHEMBL10413	ZES
CHEMBL302715	BSB
CHEMBL482505	PD7
CHEMBL1231396	BMD
CHEMBL1215468	XJG
CHEMBL1581299	MVN
CHEMBL1895548	2O0
CHEMBL285527	2AN
CHEMBL38851	JT6
CHEMBL3635061	56R
CHEMBL3	NCT
CHEMBL571716	RX3
CHEMBL383166	TN5
CHEMBL4436408	67B
CHEMBL1234887	O25
CHEMBL1231378	BL7
CHEMBL3109202	Q1A
CHEMBL3934661	6DZ
CHEMBL3735719	T20
CHEMBL1214185	ROX
CHEMBL337577	CPW
CHEMBL365845	GWB
CHEMBL376408	N3C
CHEMBL2035653	0O5
CHEMBL1232915	G3A
CHEMBL1169388	SFX
CHEMBL50	QUE
CHEMBL1824855	8AX
CHEMBL4466522	PJQ
CHEMBL3632759	50K
CHEMBL1433	DXT
CHEMBL279785	097
CHEMBL241303	IOG
CHEMBL463676	10L
CHEMBL3319208	2W1
CHEMBL252602	BVC
CHEMBL2029678	0JL
CHEMBL3311228	VT1
CHEMBL382639	877
CHEMBL33171	7AN
CHEMBL51628	07L
CHEMBL609725	N5C
CHEMBL1235353	PMP
CHEMBL362592	MMI
CHEMBL3262462	1W6
CHEMBL1232903	G2H
CHEMBL3990625	W7F
CHEMBL1812654	3BO
CHEMBL2443018	6VB
CHEMBL3774760	M9K
CHEMBL1235315	PJC
CHEMBL3990079	ROE
CHEMBL3354169	32V
CHEMBL1945215	17L
CHEMBL3586689	JTF
CHEMBL4217231	D07
CHEMBL1232884	G01
CHEMBL64708	135
CHEMBL1229905	2DE
CHEMBL15980	CHX
CHEMBL26717	SKF
CHEMBL71685	A90
CHEMBL140747	KRT
CHEMBL1603585	H05
CHEMBL1236660	VGC
CHEMBL477307	4BO
CHEMBL1738815	IA2
CHEMBL483633	1V8
CHEMBL1229088	AR5
CHEMBL4065529	8RZ
CHEMBL3098769	2ET
CHEMBL541173	OSC
CHEMBL1230662	998
CHEMBL1488445	2KU
CHEMBL590730	BX2
CHEMBL504805	C52
CHEMBL2206238	AZ3
CHEMBL289472	8ES
CHEMBL1544	T3
CHEMBL2011154	E2I
CHEMBL1317234	C5F
CHEMBL1231277	BDS
CHEMBL292411	RMN
CHEMBL1234268	MED
CHEMBL3765514	5D0
CHEMBL1232721	FFP
CHEMBL3109940	X20
CHEMBL116736	FMT
CHEMBL186007	2BR
CHEMBL575218	53S
CHEMBL4564735	3UT
CHEMBL4083428	8WM
CHEMBL1230333	4TB
CHEMBL538	ANL
CHEMBL1213955	EGB
CHEMBL370437	FC2
CHEMBL3590115	CQ8
CHEMBL55	PNT
CHEMBL4282790	F8S
CHEMBL249295	D94
CHEMBL1352374	K41
CHEMBL3763884	8GH
CHEMBL4103382	BYJ
CHEMBL1738934	Y16
CHEMBL750	ZON
CHEMBL1229984	2PH
CHEMBL4446153	KLA
CHEMBL428496	KWT
CHEMBL515560	MMH
CHEMBL573459	MFS
CHEMBL1615238	SSN
CHEMBL373937	K17
CHEMBL475750	IM5
CHEMBL438010	HV1
CHEMBL2010102	8EA
CHEMBL1187706	A8M
CHEMBL3938208	69Z
CHEMBL1945218	21L
CHEMBL507060	44P
CHEMBL16502	TBU
CHEMBL4465991	OUJ
CHEMBL3403447	4S1
CHEMBL222021	H6N
CHEMBL3099714	L5Y
CHEMBL101541	HHR
CHEMBL3086112	FFU
CHEMBL2017785	5MM
CHEMBL1214622	YS9
CHEMBL4238063	A4R
CHEMBL22373	E5L
CHEMBL1894393	H2Y
CHEMBL4543970	US7
CHEMBL573106	586
CHEMBL333826	DEQ
CHEMBL1236103	SX1
CHEMBL4458365	OR7
CHEMBL396416	CCS
CHEMBL4450405	JKQ
CHEMBL270875	BI3
CHEMBL1160819	NH3
CHEMBL1581748	PHQ
CHEMBL274548	M3H
CHEMBL1091788	A28
CHEMBL1293	BCR
CHEMBL3646221	A1Z
CHEMBL442895	CN0
CHEMBL3417102	6LS
CHEMBL288076	YV4
CHEMBL177756	FLU
CHEMBL1229648	145
CHEMBL1231267	BDD
CHEMBL1078534	ANB
CHEMBL4069909	N0N
CHEMBL221321	UBF
CHEMBL428650	ENL
CHEMBL2443029	XKL
CHEMBL3806191	69W
CHEMBL4283525	FJD
CHEMBL1615246	SYD
CHEMBL2398716	2Q4
CHEMBL472566	36R
CHEMBL472	GBM
CHEMBL4437188	JBA
CHEMBL4160873	AV5
CHEMBL456	EAA
CHEMBL4290066	GJJ
CHEMBL383570	761
CHEMBL3358892	3M6
CHEMBL3309986	T62
CHEMBL176140	M35
CHEMBL4065122	9AJ
CHEMBL4588587	EYQ
CHEMBL3617852	Q5Y
CHEMBL279564	8P0
CHEMBL497608	3GN
CHEMBL507122	28N
CHEMBL307679	C
CHEMBL307679	C5P
CHEMBL1235533	PYD
CHEMBL2152125	EM7
CHEMBL1230565	7GP
CHEMBL222824	SHU
CHEMBL3622894	4Y1
CHEMBL14130	NPO
CHEMBL1509398	71T
CHEMBL259895	HI1
CHEMBL4466130	FO8
CHEMBL2430111	OY0
CHEMBL2035874	64L
CHEMBL382863	549
CHEMBL1231605	C4E
CHEMBL232801	3TR
CHEMBL121188	0TR
CHEMBL595536	M4A
CHEMBL3798446	6YQ
CHEMBL3121194	1C0
CHEMBL122005	HWD
CHEMBL2206133	UUD
CHEMBL3613788	59X
CHEMBL1303854	8D4
CHEMBL67158	CDU
CHEMBL3335685	3C9
CHEMBL1188712	R55
CHEMBL231605	S5J
CHEMBL3358155	3PU
CHEMBL224292	K4N
CHEMBL81927	2S1
CHEMBL1232804	FOS
CHEMBL325029	418
CHEMBL3770455	6NE
CHEMBL4534970	OU7
CHEMBL1234300	MGI
CHEMBL1221983	V0S
CHEMBL600828	9AR
CHEMBL396380	AGP
CHEMBL311932	NGH
CHEMBL1928360	N21
CHEMBL463580	LZ8
CHEMBL261723	T10
CHEMBL461	GZB
CHEMBL135	EST
CHEMBL408150	P39
CHEMBL380500	VAR
CHEMBL590110	MK2
CHEMBL1161244	FD3
CHEMBL1082158	P66
CHEMBL4543704	H0Q
CHEMBL283457	I08
CHEMBL408745	0M9
CHEMBL556489	9HB
CHEMBL2107832	QOA
CHEMBL2407901	Q7Z
CHEMBL3139285	JWF
CHEMBL2062563	QB8
CHEMBL4449977	W8Y
CHEMBL393929	NR9
CHEMBL1614819	931
CHEMBL3318214	IZ9
CHEMBL563458	LZI
CHEMBL3934636	DZR
CHEMBL180570	MDN
CHEMBL4227893	9BW
CHEMBL22077	QHM
CHEMBL1236576	UNA
CHEMBL2431212	S8B
CHEMBL4303270	LW8
CHEMBL4167809	HKD
CHEMBL1624646	B3W
CHEMBL200628	2D4
CHEMBL354201	DMW
CHEMBL3896992	3X2
CHEMBL3780324	5SS
CHEMBL575726	B84
CHEMBL452867	ZIR
CHEMBL3613786	59Q
CHEMBL1213082	IC8
CHEMBL262616	B28
CHEMBL3110221	4QE
CHEMBL2074837	XA7
CHEMBL1230355	53H
CHEMBL158890	GJP
CHEMBL1615001	HLC
CHEMBL1230184	3PA
CHEMBL55140	3YQ
CHEMBL558476	4A2
CHEMBL1231358	BIT
CHEMBL4300934	EQG
CHEMBL112671	28P
CHEMBL1233202	H1L
CHEMBL7463	BI1
CHEMBL3605643	4UY
CHEMBL390356	ICT
CHEMBL514810	MZ7
CHEMBL1738950	ZGC
CHEMBL38354	TCX
CHEMBL23552	4IP
CHEMBL1821826	68M
CHEMBL20684	E70
CHEMBL2203921	JGP
CHEMBL3125890	1SU
CHEMBL2338711	1F2
CHEMBL1895913	PXD
CHEMBL1087662	LC0
CHEMBL208091	HYI
CHEMBL220078	K62
CHEMBL41172	3CH
CHEMBL1234422	MOU
CHEMBL611940	GL5
CHEMBL4079934	A2I
CHEMBL205338	F98
CHEMBL2403816	AQU
CHEMBL575232	D8Y
CHEMBL1617729	F05
CHEMBL47940	B43
CHEMBL180948	699
CHEMBL2042803	KRC
CHEMBL46778	CXF
CHEMBL257543	DKK
CHEMBL55068	12H
CHEMBL29726	C5A
CHEMBL391087	462
CHEMBL1904688	W0D
CHEMBL3402741	3EH
CHEMBL1200737	PCF
CHEMBL1161	MOF
CHEMBL302449	85X
CHEMBL3585575	Q35
CHEMBL364797	NKO
CHEMBL3402960	3W3
CHEMBL2088095	0S9
CHEMBL1921897	2G2
CHEMBL1082237	OFI
CHEMBL4159086	VC1
CHEMBL3622702	9L9
CHEMBL457189	R15
CHEMBL1463540	8HP
CHEMBL4169967	L43
CHEMBL2079292	C8Q
CHEMBL76739	2AS
CHEMBL3291398	62B
CHEMBL1096	ANW
CHEMBL3798866	G8Z
CHEMBL561318	H25
CHEMBL315348	6ZW
CHEMBL185898	040
CHEMBL3398261	1JN
CHEMBL2071364	8P6
CHEMBL1222013	66R
CHEMBL566271	DX3
CHEMBL4474288	NQP
CHEMBL3990117	W70
CHEMBL3769593	5XZ
CHEMBL449132	TN1
CHEMBL3319549	2TO
CHEMBL1617	RXM
CHEMBL4074798	7XV
CHEMBL1594	PAU
CHEMBL53297	ES6
CHEMBL3356470	PZW
CHEMBL121106	BRL
CHEMBL4126445	E78
CHEMBL253976	DD3
CHEMBL2177219	048
CHEMBL4591380	L7D
CHEMBL274957	NXH
CHEMBL953	PD9
CHEMBL2270922	GR2
CHEMBL180105	771
CHEMBL3235352	2R6
CHEMBL275339	MSR
CHEMBL220035	85A
CHEMBL1686	AKG
CHEMBL4576854	PZY
CHEMBL4282828	EON
CHEMBL190741	6E0
CHEMBL404108	LUR
CHEMBL4076292	8U9
CHEMBL4542380	4Z2
CHEMBL4435791	EVW
CHEMBL1232500	EHB
CHEMBL54191	K57
CHEMBL3891092	5QJ
CHEMBL460026	EPA
CHEMBL8799	HL0
CHEMBL394895	691
CHEMBL21832	3S5
CHEMBL4574085	EVH
CHEMBL481518	IMQ
CHEMBL1232583	ET1
CHEMBL499826	XNC
CHEMBL3936967	6BL
CHEMBL1655	T0R
CHEMBL4596392	LB7
CHEMBL3770355	5XX
CHEMBL348446	SS1
CHEMBL4170894	P96
CHEMBL583144	LWG
CHEMBL379760	LIB
CHEMBL1720102	KB5
CHEMBL4536450	6CE
CHEMBL498416	KYN
CHEMBL36	CP6
CHEMBL203407	DT5
CHEMBL2402574	1OY
CHEMBL3608989	UET
CHEMBL323594	1CK
CHEMBL4073472	6SQ
CHEMBL3614058	44L
CHEMBL594722	GL2
CHEMBL4239366	28J
CHEMBL4095734	E9Y
CHEMBL4286130	W2K
CHEMBL1076875	GT0
CHEMBL303950	MR2
CHEMBL3633360	7Q7
CHEMBL4576240	O6A
CHEMBL1080997	GRQ
CHEMBL567352	JU2
CHEMBL1229889	2BM
CHEMBL296939	GFA
CHEMBL3986523	4V7
CHEMBL2069346	0SB
CHEMBL3355067	5QM
CHEMBL1200085	33U
CHEMBL702	WPP
CHEMBL235881	DP6
CHEMBL3309981	6LV
CHEMBL3558978	5H8
CHEMBL3798717	4ZW
CHEMBL4243567	FFY
CHEMBL4071005	B7V
CHEMBL4518968	KB1
CHEMBL3622959	X7G
CHEMBL3827353	6EF
CHEMBL274573	ZF0
CHEMBL510924	YC2
CHEMBL1614722	01T
CHEMBL633	BBI
CHEMBL3617090	4VT
CHEMBL3593500	EH1
CHEMBL4456922	NUB
CHEMBL302324	BKR
CHEMBL1682283	E1B
CHEMBL457104	LYZ
CHEMBL1233438	HTM
CHEMBL3799875	4ZO
CHEMBL1235110	P5C
CHEMBL1232575	ESH
CHEMBL1231760	CFZ
CHEMBL560194	2DC
CHEMBL243087	WDL
CHEMBL4074202	RNK
CHEMBL4172014	9H2
CHEMBL277420	OW7
CHEMBL3361254	CJQ
CHEMBL357979	7W0
CHEMBL1230737	A6D
CHEMBL251862	VG5
CHEMBL3781471	EB3
CHEMBL2347655	GCE
CHEMBL1324612	KVD
CHEMBL3414689	6W2
CHEMBL1595789	X11
CHEMBL4213248	50I
CHEMBL1615291	XFM
CHEMBL203567	PQB
CHEMBL447118	8K2
CHEMBL1213446	1CE
CHEMBL92608	RO4
CHEMBL518606	6FN
CHEMBL4076748	9UD
CHEMBL217894	DCQ
CHEMBL3952214	8GS
CHEMBL4217706	6UW
CHEMBL230137	P55
CHEMBL3986668	TSJ
CHEMBL834	210
CHEMBL4437940	KUY
CHEMBL4519590	RF8
CHEMBL4080228	CJD
CHEMBL4454255	QCG
CHEMBL204739	5JY
CHEMBL4588817	K52
CHEMBL3769729	31O
CHEMBL1586371	1LS
CHEMBL1075863	BD9
CHEMBL3806058	KTJ
CHEMBL1229742	1IQ
CHEMBL3264168	YA2
CHEMBL2398349	GGF
CHEMBL236086	JJ3
CHEMBL451332	M28
CHEMBL4516644	3VN
CHEMBL1233057	GL6
CHEMBL398463	RTP
CHEMBL573127	5UN
CHEMBL354634	FMD
CHEMBL39736	BFR
CHEMBL1825101	D36
CHEMBL2364632	V7A
CHEMBL444422	4BT
CHEMBL2332055	1NR
CHEMBL316388	TF1
CHEMBL159	VLB
CHEMBL371915	AB4
CHEMBL417804	2RQ
CHEMBL367448	P5G
CHEMBL3218282	07Q
CHEMBL4577264	FCW
CHEMBL4068062	9P7
CHEMBL3099695	YSY
CHEMBL109278	861
CHEMBL320316	9E0
CHEMBL3727577	SZ6
CHEMBL3127106	2EX
CHEMBL56852	SEI
CHEMBL4229054	DY1
CHEMBL429594	S2P
CHEMBL3774759	5WZ
CHEMBL247336	Y31
CHEMBL1235213	PDY
CHEMBL3394059	3U5
CHEMBL22336	91X
CHEMBL3639788	63J
CHEMBL148132	B4Z
CHEMBL2087023	HCK
CHEMBL1173474	EO3
CHEMBL99447	PIC
CHEMBL186174	CBT
CHEMBL573819	3BM
CHEMBL4476751	L3V
CHEMBL58322	AMJ
CHEMBL416898	6WT
CHEMBL265964	U55
CHEMBL1615252	TFZ
CHEMBL229855	SS4
CHEMBL404748	GOS
CHEMBL1231401	BMT
CHEMBL4531596	K08
CHEMBL3809419	RTD
CHEMBL19612	SPD
CHEMBL1233551	IDP
CHEMBL49442	AKE
CHEMBL99203	5ID
CHEMBL176687	AUD
CHEMBL380648	KU8
CHEMBL480613	G9F
CHEMBL1796273	FAZ
CHEMBL4160707	N19
CHEMBL4090028	77U
CHEMBL1584433	LX4
CHEMBL4302033	8R3
CHEMBL1230062	388
CHEMBL1738704	06H
CHEMBL112687	TYZ
CHEMBL2414429	Q10
CHEMBL4528051	Q4S
CHEMBL570953	3ES
CHEMBL1230172	3OB
CHEMBL1469891	BKE
CHEMBL1916113	540
CHEMBL584365	LPW
CHEMBL2333410	V50
CHEMBL4283764	EOK
CHEMBL144613	Y3
CHEMBL4582838	JXP
CHEMBL4586619	5EK
CHEMBL484780	CIH
CHEMBL184618	NMY
CHEMBL1434615	DZV
CHEMBL4449685	WY5
CHEMBL720	010
CHEMBL231045	P7Y
CHEMBL492471	K9H
CHEMBL526479	SM5
CHEMBL4068730	J4N
CHEMBL554349	CM7
CHEMBL3606021	D7N
CHEMBL126589	172
CHEMBL4453693	M1J
CHEMBL4218735	D7B
CHEMBL1229238	HC6
CHEMBL4515523	NRJ
CHEMBL483161	MDY
CHEMBL1427894	MUE
CHEMBL1741	CTY
CHEMBL1234917	OAW
CHEMBL4105330	Y9B
CHEMBL1231799	CJZ
CHEMBL475455	JYT
CHEMBL239508	C17
CHEMBL4535474	AXH
CHEMBL3287662	2KR
CHEMBL1289018	LDU
CHEMBL4282392	9LK
CHEMBL1998381	E91
CHEMBL1372	GDS
CHEMBL4117552	54R
CHEMBL1233663	IRP
CHEMBL3770916	HA6
CHEMBL3342585	8CR
CHEMBL1230575	MQ7
CHEMBL2079453	9MT
CHEMBL1236752	X1P
CHEMBL3422469	3J0
CHEMBL1785020	BK4
CHEMBL2179669	0Y5
CHEMBL46439	TTL
CHEMBL131004	SP5
CHEMBL90568	J8D
CHEMBL1672331	VYP
CHEMBL1230914	AIR
CHEMBL1232157	DDQ
CHEMBL4160484	EC4
CHEMBL3237970	B1K
CHEMBL3581508	3VR
CHEMBL2441836	1WH
CHEMBL592901	8TE
CHEMBL2063255	TH9
CHEMBL3597020	3KY
CHEMBL3814798	4EF
CHEMBL3604771	583
CHEMBL1939374	VHC
CHEMBL2178963	TDV
CHEMBL352418	HYP
CHEMBL4453729	2ZU
CHEMBL1161221	FNP
CHEMBL1046	ACA
CHEMBL488609	BO7
CHEMBL4475961	J7B
CHEMBL12892	U5V
CHEMBL303984	CBN
CHEMBL1232142	DCN
CHEMBL3818203	5PU
CHEMBL3741975	FC9
CHEMBL1257051	U7V
CHEMBL1233695	IW6
CHEMBL1688383	E80
CHEMBL404508	P04
CHEMBL488803	TCD
CHEMBL2169917	6E7
CHEMBL3967609	O1W
CHEMBL2420340	DU3
CHEMBL1096896	UKA
CHEMBL291890	M1P
CHEMBL4290650	7JB
CHEMBL1257064	9XK
CHEMBL1229989	2RD
CHEMBL3786370	RZM
CHEMBL1801712	HIG
CHEMBL577677	FFG
CHEMBL1231522	BX1
CHEMBL79900	PYN
CHEMBL384200	AGH
CHEMBL197277	B11
CHEMBL427286	4HX
CHEMBL4237252	AXY
CHEMBL1232785	FML
CHEMBL2312559	IHA
CHEMBL1161942	EJV
CHEMBL47476	0E8
CHEMBL4161324	FQV
CHEMBL4594868	D4L
CHEMBL1516	OLM
CHEMBL3954836	8GY
CHEMBL4597168	AYO
CHEMBL3590405	YD3
CHEMBL3358097	2XN
CHEMBL495244	C3G
CHEMBL215431	0ZQ
CHEMBL4061503	E3S
CHEMBL1231592	C3S
CHEMBL4469071	JE4
CHEMBL4068840	QPR
CHEMBL7917	0TO
CHEMBL4167472	1VW
CHEMBL453620	A49
CHEMBL2095212	H6U
CHEMBL1738735	3RH
CHEMBL489285	DZ2
CHEMBL4517118	O9A
CHEMBL3427515	4C2
CHEMBL1229998	2SM
CHEMBL4454335	TLH
CHEMBL251257	4JV
CHEMBL2431799	1UW
CHEMBL608394	K22
CHEMBL52606	FOK
CHEMBL2314209	19H
CHEMBL105720	SPS
CHEMBL4559561	FNQ
CHEMBL1614820	932
CHEMBL107367	570
CHEMBL4103593	3OT
CHEMBL1821808	RTH
CHEMBL14249	ATP
CHEMBL2159141	JAK
CHEMBL71189	6T4
CHEMBL261886	NIS
CHEMBL3622373	2LO
CHEMBL4069447	Q28
CHEMBL2178617	2F0
CHEMBL4175189	EHY
CHEMBL2171936	0WR
CHEMBL3417694	CN7
CHEMBL418052	SAH
CHEMBL1236126	T12
CHEMBL206109	DT1
CHEMBL101846	4AY
CHEMBL802	MXD
CHEMBL3769755	0S6
CHEMBL254219	F9R
CHEMBL151939	M37
CHEMBL25263	GHE
CHEMBL22425	OVM
CHEMBL4302450	2JA
CHEMBL1232286	DNA
CHEMBL3752492	8IR
CHEMBL4449176	LOD
CHEMBL1229083	SET
CHEMBL1236871	XY3
CHEMBL370962	19F
CHEMBL65273	PPX
CHEMBL1876554	P8S
CHEMBL3590383	YD4
CHEMBL457052	VDA
CHEMBL2417910	1NL
CHEMBL1236707	WI2
CHEMBL1277225	9TG
CHEMBL540929	OX2
CHEMBL2024323	BLF
CHEMBL1112	9SC
CHEMBL57267	TFX
CHEMBL4081301	Q9Z
CHEMBL1236345	TNL
CHEMBL4084720	8C9
